,RunId,iteration,Step,walls,boxes,time,visionRange,rows,columns,Scanner Agent Moves,Minion Random Moves,Minion Destination Movements,Minion 1 Total Piled Boxes,Minion 2 Total Piled Boxes,Minion 3 Total Piled Boxes,Minion 4 Total Piled Boxes,Minion 5 Total Piled Boxes,Percentage piled boxes
318,3,3,15,2,6,500,10,21,21,16,65,14,1,0,0,0,0,0.0
319,3,3,16,2,6,500,10,21,21,17,69,15,1,0,0,0,0,0.0
320,3,3,17,2,6,500,10,21,21,18,73,16,1,0,0,0,0,0.0
321,3,3,18,2,6,500,10,21,21,19,77,17,1,0,0,0,0,0.0
322,3,3,19,2,6,500,10,21,21,20,80,19,1,0,0,0,0,0.0
323,3,3,20,2,6,500,10,21,21,21,83,21,1,0,0,0,0,0.0
324,3,3,21,2,6,500,10,21,21,22,86,23,1,0,0,0,0,0.0
325,3,3,22,2,6,500,10,21,21,23,89,25,1,0,0,0,0,0.0
326,3,3,23,2,6,500,10,21,21,24,92,27,1,0,0,0,0,0.0
327,3,3,24,2,6,500,10,21,21,25,95,29,1,0,0,0,0,0.0
328,3,3,25,2,6,500,10,21,21,26,98,31,1,0,0,0,0,0.0
329,3,3,26,2,6,500,10,21,21,27,100,34,1,0,0,0,0,0.0
330,3,3,27,2,6,500,10,21,21,28,102,37,1,0,0,0,0,0.0
331,3,3,28,2,6,500,10,21,21,29,104,40,1,0,0,0,0,0.0
332,3,3,29,2,6,500,10,21,21,30,106,43,1,0,0,0,0,0.0
333,3,3,30,2,6,500,10,21,21,31,108,45,1,0,1,0,0,0.0
334,3,3,31,2,6,500,10,21,21,32,110,48,1,0,1,0,0,16.666666666666668
335,3,3,32,2,6,500,10,21,21,33,112,51,1,0,1,0,0,16.666666666666668
336,3,3,33,2,6,500,10,21,21,34,114,54,1,0,1,0,0,16.666666666666668
337,3,3,34,2,6,500,10,21,21,35,116,57,1,0,1,0,0,16.666666666666668
338,3,3,35,2,6,500,10,21,21,36,118,60,1,0,1,0,0,16.666666666666668
339,3,3,36,2,6,500,10,21,21,37,120,63,1,0,1,0,0,16.666666666666668
340,3,3,37,2,6,500,10,21,21,38,122,65,1,1,1,0,0,16.666666666666668
341,3,3,38,2,6,500,10,21,21,39,124,68,1,1,1,0,0,16.666666666666668
342,3,3,39,2,6,500,10,21,21,40,126,71,1,1,1,0,0,16.666666666666668
343,3,3,40,2,6,500,10,21,21,41,128,74,1,1,1,0,0,16.666666666666668
344,3,3,41,2,6,500,10,21,21,42,130,77,1,1,1,0,0,16.666666666666668
345,3,3,42,2,6,500,10,21,21,43,132,80,1,1,1,0,0,16.666666666666668
346,3,3,43,2,6,500,10,21,21,44,134,83,1,1,1,0,0,16.666666666666668
347,3,3,44,2,6,500,10,21,21,45,136,86,1,1,1,0,0,16.666666666666668
348,3,3,45,2,6,500,10,21,21,46,138,89,1,1,1,0,0,16.666666666666668
349,3,3,46,2,6,500,10,21,21,47,140,92,1,1,1,0,0,16.666666666666668
350,3,3,47,2,6,500,10,21,21,48,142,95,1,1,1,0,0,16.666666666666668
351,3,3,48,2,6,500,10,21,21,49,144,98,1,1,1,0,0,16.666666666666668
352,3,3,49,2,6,500,10,21,21,50,146,101,1,1,1,0,0,16.666666666666668
353,3,3,50,2,6,500,10,21,21,51,148,104,1,1,1,0,0,16.666666666666668
354,3,3,51,2,6,500,10,21,21,52,150,107,1,1,1,0,0,16.666666666666668
355,3,3,52,2,6,500,10,21,21,53,152,110,1,1,1,0,0,16.666666666666668
356,3,3,53,2,6,500,10,21,21,54,154,113,1,1,1,0,0,16.666666666666668
357,3,3,54,2,6,500,10,21,21,55,156,116,1,1,1,0,0,16.666666666666668
358,3,3,55,2,6,500,10,21,21,56,158,119,1,1,1,0,0,16.666666666666668
359,3,3,56,2,6,500,10,21,21,57,160,122,1,1,1,0,0,16.666666666666668
360,3,3,57,2,6,500,10,21,21,58,162,125,1,1,1,0,0,16.666666666666668
361,3,3,58,2,6,500,10,21,21,59,163,129,1,1,1,0,0,16.666666666666668
362,3,3,59,2,6,500,10,21,21,60,164,133,1,1,1,0,0,16.666666666666668
363,3,3,60,2,6,500,10,21,21,61,165,137,1,1,1,0,0,16.666666666666668
364,3,3,61,2,6,500,10,21,21,62,166,141,1,1,1,0,0,16.666666666666668
365,3,3,62,2,6,500,10,21,21,63,167,145,1,1,1,0,0,16.666666666666668
366,3,3,63,2,6,500,10,21,21,64,168,149,1,1,1,0,0,33.333333333333336
367,3,3,64,2,6,500,10,21,21,65,170,151,1,1,1,1,0,33.333333333333336
368,3,3,65,2,6,500,10,21,21,66,172,153,1,1,1,1,0,50.0
369,3,3,66,2,6,500,10,21,21,67,175,155,1,1,1,1,0,50.0
370,3,3,67,2,6,500,10,21,21,68,178,157,1,1,1,1,0,50.0
371,3,3,68,2,6,500,10,21,21,69,181,159,1,1,1,1,0,50.0
372,3,3,69,2,6,500,10,21,21,70,184,160,2,1,1,1,0,50.0
373,3,3,70,2,6,500,10,21,21,71,187,162,2,1,1,1,0,50.0
374,3,3,71,2,6,500,10,21,21,72,190,164,2,1,1,1,0,50.0
375,3,3,72,2,6,500,10,21,21,73,192,167,2,1,1,1,0,50.0
376,3,3,73,2,6,500,10,21,21,74,194,170,2,1,1,1,0,66.66666666666667
377,3,3,74,2,6,500,10,21,21,75,196,172,2,2,1,1,0,66.66666666666667
378,3,3,75,2,6,500,10,21,21,76,198,174,2,3,1,1,0,66.66666666666667
379,3,3,76,2,6,500,10,21,21,77,199,177,2,4,1,1,0,66.66666666666667
380,3,3,77,2,6,500,10,21,21,78,200,180,2,5,1,1,0,66.66666666666667
381,3,3,78,2,6,500,10,21,21,79,201,183,2,5,1,1,0,66.66666666666667
382,3,3,79,2,6,500,10,21,21,80,202,186,2,5,1,1,0,66.66666666666667
383,3,3,80,2,6,500,10,21,21,81,203,189,2,5,1,1,0,66.66666666666667
384,3,3,81,2,6,500,10,21,21,82,204,192,2,5,1,1,0,66.66666666666667
385,3,3,82,2,6,500,10,21,21,83,205,195,2,5,1,1,0,66.66666666666667
386,3,3,83,2,6,500,10,21,21,84,206,198,2,5,1,1,0,66.66666666666667
387,3,3,84,2,6,500,10,21,21,85,207,200,2,5,1,1,0,66.66666666666667
388,3,3,85,2,6,500,10,21,21,86,208,202,2,5,1,1,0,66.66666666666667
389,3,3,86,2,6,500,10,21,21,87,209,205,2,5,1,1,0,66.66666666666667
390,3,3,87,2,6,500,10,21,21,88,210,208,2,5,1,1,0,66.66666666666667
391,3,3,88,2,6,500,10,21,21,89,211,211,2,5,1,1,0,66.66666666666667
392,3,3,89,2,6,500,10,21,21,90,212,214,2,5,1,1,0,66.66666666666667
393,3,3,90,2,6,500,10,21,21,91,213,217,2,5,1,1,0,66.66666666666667
394,3,3,91,2,6,500,10,21,21,92,214,219,2,5,1,1,0,66.66666666666667
395,3,3,92,2,6,500,10,21,21,93,215,222,2,5,1,1,0,66.66666666666667
396,3,3,93,2,6,500,10,21,21,94,216,225,2,5,1,1,0,66.66666666666667
397,3,3,94,2,6,500,10,21,21,95,217,227,2,5,1,1,0,66.66666666666667
398,3,3,95,2,6,500,10,21,21,96,218,230,2,5,1,1,0,66.66666666666667
399,3,3,96,2,6,500,10,21,21,97,219,233,2,5,1,1,0,66.66666666666667
400,3,3,97,2,6,500,10,21,21,98,220,236,2,5,1,1,0,66.66666666666667
401,3,3,98,2,6,500,10,21,21,99,221,239,2,5,1,1,0,66.66666666666667
402,3,3,99,2,6,500,10,21,21,100,222,242,2,5,1,1,0,66.66666666666667
403,3,3,100,2,6,500,10,21,21,101,223,245,2,5,1,1,0,66.66666666666667
404,4,4,0,2,6,500,10,21,21,1,5,0,0,0,0,0,0,0.0
405,4,4,1,2,6,500,10,21,21,2,10,0,0,0,0,0,0,0.0
406,4,4,2,2,6,500,10,21,21,3,15,0,0,0,0,0,0,0.0
407,4,4,3,2,6,500,10,21,21,4,20,0,0,0,0,0,0,0.0
408,4,4,4,2,6,500,10,21,21,5,25,0,0,0,0,0,0,0.0
409,4,4,5,2,6,500,10,21,21,6,29,1,0,0,0,0,0,0.0
410,4,4,6,2,6,500,10,21,21,7,33,2,0,0,0,0,0,0.0
411,4,4,7,2,6,500,10,21,21,8,37,3,0,0,0,0,0,0.0
412,4,4,8,2,6,500,10,21,21,9,41,4,0,0,0,0,0,0.0
413,4,4,9,2,6,500,10,21,21,10,45,5,0,0,0,0,0,0.0
414,4,4,10,2,6,500,10,21,21,11,49,5,1,0,0,0,0,0.0
415,4,4,11,2,6,500,10,21,21,12,53,6,1,0,0,0,0,0.0
416,4,4,12,2,6,500,10,21,21,13,57,7,1,0,0,0,0,0.0
417,4,4,13,2,6,500,10,21,21,14,61,8,1,0,0,0,0,0.0
418,4,4,14,2,6,500,10,21,21,15,65,9,1,0,0,0,0,0.0
419,4,4,15,2,6,500,10,21,21,16,69,10,1,0,0,0,0,0.0
420,4,4,16,2,6,500,10,21,21,17,73,11,1,0,0,0,0,0.0
421,4,4,17,2,6,500,10,21,21,18,77,12,1,0,0,0,0,0.0
422,4,4,18,2,6,500,10,21,21,19,81,13,1,0,0,0,0,0.0
423,4,4,19,2,6,500,10,21,21,20,85,14,1,0,0,0,0,0.0
424,4,4,20,2,6,500,10,21,21,21,89,15,1,0,0,0,0,0.0
425,4,4,21,2,6,500,10,21,21,22,93,16,1,0,0,0,0,0.0
426,4,4,22,2,6,500,10,21,21,23,97,17,1,0,0,0,0,0.0
427,4,4,23,2,6,500,10,21,21,24,101,18,1,0,0,0,0,0.0
428,4,4,24,2,6,500,10,21,21,25,105,19,1,0,0,0,0,0.0
429,4,4,25,2,6,500,10,21,21,26,109,20,1,0,0,0,0,0.0
430,4,4,26,2,6,500,10,21,21,27,113,21,1,0,0,0,0,0.0
431,4,4,27,2,6,500,10,21,21,28,117,22,1,0,0,0,0,0.0
432,4,4,28,2,6,500,10,21,21,29,121,23,1,0,0,0,0,0.0
433,4,4,29,2,6,500,10,21,21,30,124,25,1,0,0,0,0,0.0
434,4,4,30,2,6,500,10,21,21,31,127,27,1,0,0,0,0,16.666666666666668
435,4,4,31,2,6,500,10,21,21,32,131,28,1,0,0,0,0,16.666666666666668
436,4,4,32,2,6,500,10,21,21,33,134,29,1,1,0,0,0,16.666666666666668
437,4,4,33,2,6,500,10,21,21,34,137,31,1,1,0,0,0,16.666666666666668
438,4,4,34,2,6,500,10,21,21,35,140,33,1,1,0,0,0,16.666666666666668
439,4,4,35,2,6,500,10,21,21,36,142,36,1,1,0,0,0,16.666666666666668
440,4,4,36,2,6,500,10,21,21,37,144,39,1,1,0,0,0,16.666666666666668
441,4,4,37,2,6,500,10,21,21,38,146,42,1,1,0,0,0,16.666666666666668
442,4,4,38,2,6,500,10,21,21,39,148,45,1,1,0,0,0,16.666666666666668
443,4,4,39,2,6,500,10,21,21,40,150,48,1,1,0,0,0,16.666666666666668
444,4,4,40,2,6,500,10,21,21,41,152,51,1,1,0,0,0,16.666666666666668
445,4,4,41,2,6,500,10,21,21,42,154,54,1,1,0,0,0,16.666666666666668
446,4,4,42,2,6,500,10,21,21,43,156,57,1,1,0,0,0,16.666666666666668
447,4,4,43,2,6,500,10,21,21,44,158,60,1,1,0,0,0,16.666666666666668
448,4,4,44,2,6,500,10,21,21,45,160,63,1,1,0,0,0,16.666666666666668
449,4,4,45,2,6,500,10,21,21,46,162,66,1,1,0,0,0,16.666666666666668
450,4,4,46,2,6,500,10,21,21,47,164,69,1,1,0,0,0,16.666666666666668
451,4,4,47,2,6,500,10,21,21,48,166,72,1,1,0,0,0,16.666666666666668
452,4,4,48,2,6,500,10,21,21,49,168,75,1,1,0,0,0,16.666666666666668
453,4,4,49,2,6,500,10,21,21,50,170,78,1,1,0,0,0,16.666666666666668
454,4,4,50,2,6,500,10,21,21,51,172,81,1,1,0,0,0,16.666666666666668
455,4,4,51,2,6,500,10,21,21,52,174,84,1,1,0,0,0,16.666666666666668
456,4,4,52,2,6,500,10,21,21,53,176,87,1,1,0,0,0,16.666666666666668
457,4,4,53,2,6,500,10,21,21,54,178,90,1,1,0,0,0,33.333333333333336
458,4,4,54,2,6,500,10,21,21,55,181,92,1,1,0,0,0,33.333333333333336
459,4,4,55,2,6,500,10,21,21,56,184,94,1,1,0,0,0,33.333333333333336
460,4,4,56,2,6,500,10,21,21,57,187,95,1,1,1,0,0,33.333333333333336
461,4,4,57,2,6,500,10,21,21,58,190,97,1,1,1,0,0,33.333333333333336
462,4,4,58,2,6,500,10,21,21,59,193,99,1,1,1,0,0,33.333333333333336
463,4,4,59,2,6,500,10,21,21,60,196,100,1,1,1,0,0,33.333333333333336
464,4,4,60,2,6,500,10,21,21,61,199,101,1,1,1,0,0,33.333333333333336
465,4,4,61,2,6,500,10,21,21,62,202,102,1,1,1,0,0,33.333333333333336
466,4,4,62,2,6,500,10,21,21,63,205,103,1,1,1,0,0,33.333333333333336
467,4,4,63,2,6,500,10,21,21,64,208,104,1,1,1,0,0,33.333333333333336
468,4,4,64,2,6,500,10,21,21,65,211,105,1,1,1,0,0,33.333333333333336
469,4,4,65,2,6,500,10,21,21,66,214,106,1,1,1,0,0,33.333333333333336
470,4,4,66,2,6,500,10,21,21,67,217,107,1,1,1,0,0,33.333333333333336
471,4,4,67,2,6,500,10,21,21,68,220,108,1,1,1,0,0,33.333333333333336
472,4,4,68,2,6,500,10,21,21,69,223,109,1,1,1,0,0,33.333333333333336
473,4,4,69,2,6,500,10,21,21,70,226,110,1,1,1,0,0,33.333333333333336
474,4,4,70,2,6,500,10,21,21,71,229,111,1,1,1,0,0,33.333333333333336
475,4,4,71,2,6,500,10,21,21,72,232,112,1,1,1,0,0,33.333333333333336
476,4,4,72,2,6,500,10,21,21,73,235,113,1,1,1,0,0,33.333333333333336
477,4,4,73,2,6,500,10,21,21,74,238,115,1,1,1,0,0,33.333333333333336
478,4,4,74,2,6,500,10,21,21,75,241,117,1,1,1,0,0,33.333333333333336
479,4,4,75,2,6,500,10,21,21,76,244,119,1,1,1,0,0,33.333333333333336
480,4,4,76,2,6,500,10,21,21,77,247,121,1,1,1,0,0,33.333333333333336
481,4,4,77,2,6,500,10,21,21,78,250,123,1,1,1,0,0,33.333333333333336
482,4,4,78,2,6,500,10,21,21,79,253,125,1,1,1,0,0,33.333333333333336
483,4,4,79,2,6,500,10,21,21,80,256,127,1,1,1,0,0,33.333333333333336
484,4,4,80,2,6,500,10,21,21,81,259,128,2,1,1,0,0,33.333333333333336
485,4,4,81,2,6,500,10,21,21,82,262,130,2,1,1,0,0,33.333333333333336
486,4,4,82,2,6,500,10,21,21,83,265,132,2,1,1,0,0,33.333333333333336
487,4,4,83,2,6,500,10,21,21,84,268,134,2,1,1,0,0,33.333333333333336
488,4,4,84,2,6,500,10,21,21,85,271,136,2,1,1,0,0,50.0
489,4,4,85,2,6,500,10,21,21,86,275,137,2,1,1,0,0,50.0
490,4,4,86,2,6,500,10,21,21,87,279,138,2,1,1,0,0,50.0
491,4,4,87,2,6,500,10,21,21,88,283,139,2,1,1,0,0,50.0
492,4,4,88,2,6,500,10,21,21,89,287,140,2,1,1,0,0,50.0
493,4,4,89,2,6,500,10,21,21,90,291,141,2,1,1,0,0,50.0
494,4,4,90,2,6,500,10,21,21,91,295,142,2,1,1,0,0,50.0
495,4,4,91,2,6,500,10,21,21,92,299,143,2,1,1,0,0,50.0
496,4,4,92,2,6,500,10,21,21,93,303,144,2,1,1,0,0,50.0
497,4,4,93,2,6,500,10,21,21,94,307,145,2,1,1,0,0,50.0
498,4,4,94,2,6,500,10,21,21,95,311,146,2,1,1,0,0,50.0
499,4,4,95,2,6,500,10,21,21,96,315,147,2,1,1,0,0,50.0
500,4,4,96,2,6,500,10,21,21,97,319,148,2,1,1,0,0,50.0
501,4,4,97,2,6,500,10,21,21,98,323,149,2,1,1,0,0,50.0
502,4,4,98,2,6,500,10,21,21,99,327,150,2,1,1,0,0,50.0
503,4,4,99,2,6,500,10,21,21,100,331,151,2,1,1,0,0,50.0
504,4,4,100,2,6,500,10,21,21,101,335,152,2,1,1,0,0,50.0
505,5,5,0,2,6,500,10,21,21,1,5,0,0,0,0,0,0,0.0
506,5,5,1,2,6,500,10,21,21,2,8,2,0,0,0,0,0,0.0
507,5,5,2,2,6,500,10,21,21,3,11,4,0,0,0,0,0,0.0
508,5,5,3,2,6,500,10,21,21,4,14,6,0,0,0,0,0,0.0
509,5,5,4,2,6,500,10,21,21,5,17,8,0,0,0,0,0,0.0
510,5,5,5,2,6,500,10,21,21,6,20,10,0,0,0,0,0,0.0
511,5,5,6,2,6,500,10,21,21,7,23,12,0,0,0,0,0,0.0
512,5,5,7,2,6,500,10,21,21,8,26,14,0,0,0,0,0,0.0
513,5,5,8,2,6,500,10,21,21,9,29,16,0,0,0,0,0,0.0
514,5,5,9,2,6,500,10,21,21,10,32,18,0,0,0,0,0,0.0
515,5,5,10,2,6,500,10,21,21,11,35,20,0,0,0,0,0,0.0
516,5,5,11,2,6,500,10,21,21,12,38,22,0,0,0,0,0,0.0
517,5,5,12,2,6,500,10,21,21,13,41,24,0,0,0,0,0,0.0
518,5,5,13,2,6,500,10,21,21,14,44,26,0,0,0,0,0,0.0
519,5,5,14,2,6,500,10,21,21,15,47,28,0,0,0,0,0,0.0
520,5,5,15,2,6,500,10,21,21,16,50,30,0,0,0,0,0,0.0
521,5,5,16,2,6,500,10,21,21,17,53,32,0,0,0,0,0,0.0
522,5,5,17,2,6,500,10,21,21,18,56,34,0,0,0,0,0,0.0
523,5,5,18,2,6,500,10,21,21,19,59,36,0,0,0,0,0,0.0
524,5,5,19,2,6,500,10,21,21,20,62,38,0,0,0,0,0,0.0
525,5,5,20,2,6,500,10,21,21,21,65,39,0,1,0,0,0,0.0
526,5,5,21,2,6,500,10,21,21,22,68,41,0,1,0,0,0,0.0
527,5,5,22,2,6,500,10,21,21,23,71,43,0,1,0,0,0,0.0
528,5,5,23,2,6,500,10,21,21,24,74,45,0,1,0,0,0,0.0
529,5,5,24,2,6,500,10,21,21,25,77,47,0,1,0,0,0,0.0
530,5,5,25,2,6,500,10,21,21,26,80,49,0,1,0,0,0,0.0
531,5,5,26,2,6,500,10,21,21,27,83,51,0,1,0,0,0,0.0
532,5,5,27,2,6,500,10,21,21,28,85,54,0,1,0,0,0,0.0
533,5,5,28,2,6,500,10,21,21,29,87,57,0,1,0,0,0,0.0
534,5,5,29,2,6,500,10,21,21,30,89,59,0,1,0,0,0,0.0
535,5,5,30,2,6,500,10,21,21,31,91,62,0,1,0,0,0,0.0
536,5,5,31,2,6,500,10,21,21,32,93,65,0,1,0,0,0,0.0
537,5,5,32,2,6,500,10,21,21,33,95,68,0,1,0,0,0,0.0
538,5,5,33,2,6,500,10,21,21,34,97,71,0,1,0,0,0,0.0
539,5,5,34,2,6,500,10,21,21,35,99,74,0,1,0,0,0,0.0
540,5,5,35,2,6,500,10,21,21,36,101,77,0,1,0,0,0,0.0
541,5,5,36,2,6,500,10,21,21,37,103,80,0,1,0,0,0,0.0
542,5,5,37,2,6,500,10,21,21,38,105,83,0,1,0,0,0,0.0
543,5,5,38,2,6,500,10,21,21,39,107,86,0,1,0,0,0,0.0
544,5,5,39,2,6,500,10,21,21,40,109,89,0,1,0,0,0,0.0
545,5,5,40,2,6,500,10,21,21,41,111,91,0,1,1,0,0,0.0
546,5,5,41,2,6,500,10,21,21,42,113,94,0,1,1,0,0,0.0
547,5,5,42,2,6,500,10,21,21,43,115,97,0,1,1,0,0,0.0
548,5,5,43,2,6,500,10,21,21,44,117,100,0,1,1,0,0,16.666666666666668
549,5,5,44,2,6,500,10,21,21,45,120,102,0,1,1,0,0,16.666666666666668
550,5,5,45,2,6,500,10,21,21,46,123,104,0,1,1,0,0,16.666666666666668
551,5,5,46,2,6,500,10,21,21,47,125,107,0,1,1,0,0,16.666666666666668
552,5,5,47,2,6,500,10,21,21,48,127,110,0,1,1,0,0,16.666666666666668
553,5,5,48,2,6,500,10,21,21,49,129,113,0,1,1,0,0,16.666666666666668
554,5,5,49,2,6,500,10,21,21,50,131,116,0,1,1,0,0,16.666666666666668
555,5,5,50,2,6,500,10,21,21,51,133,119,0,1,1,0,0,16.666666666666668
556,5,5,51,2,6,500,10,21,21,52,135,121,1,1,1,0,0,16.666666666666668
557,5,5,52,2,6,500,10,21,21,53,137,124,1,1,1,0,0,16.666666666666668
558,5,5,53,2,6,500,10,21,21,54,139,127,1,1,1,0,0,16.666666666666668
559,5,5,54,2,6,500,10,21,21,55,141,130,1,1,1,0,0,16.666666666666668
560,5,5,55,2,6,500,10,21,21,56,143,133,1,1,1,0,0,16.666666666666668
561,5,5,56,2,6,500,10,21,21,57,145,136,1,1,1,0,0,16.666666666666668
562,5,5,57,2,6,500,10,21,21,58,147,138,1,2,1,0,0,16.666666666666668
563,5,5,58,2,6,500,10,21,21,59,149,141,1,2,1,0,0,16.666666666666668
564,5,5,59,2,6,500,10,21,21,60,150,145,1,2,1,0,0,16.666666666666668
565,5,5,60,2,6,500,10,21,21,61,151,149,1,2,1,0,0,16.666666666666668
566,5,5,61,2,6,500,10,21,21,62,152,153,1,2,1,0,0,16.666666666666668
567,5,5,62,2,6,500,10,21,21,63,153,157,1,2,1,0,0,16.666666666666668
568,5,5,63,2,6,500,10,21,21,64,154,161,1,2,1,0,0,16.666666666666668
569,5,5,64,2,6,500,10,21,21,65,155,165,1,2,1,0,0,33.333333333333336
570,5,5,65,2,6,500,10,21,21,66,157,168,1,2,1,0,0,33.333333333333336
571,5,5,66,2,6,500,10,21,21,67,159,171,1,2,1,0,0,50.0
572,5,5,67,2,6,500,10,21,21,68,162,173,1,2,1,0,0,50.0
573,5,5,68,2,6,500,10,21,21,69,165,175,1,2,1,0,0,50.0
574,5,5,69,2,6,500,10,21,21,70,168,177,1,2,1,0,0,50.0
575,5,5,70,2,6,500,10,21,21,71,171,179,1,2,1,0,0,50.0
576,5,5,71,2,6,500,10,21,21,72,174,180,1,2,1,1,0,50.0
577,5,5,72,2,6,500,10,21,21,73,177,182,1,2,1,1,0,50.0
578,5,5,73,2,6,500,10,21,21,74,180,184,1,2,1,1,0,50.0
579,5,5,74,2,6,500,10,21,21,75,183,186,1,2,1,1,0,50.0
580,5,5,75,2,6,500,10,21,21,76,186,188,1,2,1,1,0,50.0
581,5,5,76,2,6,500,10,21,21,77,189,190,1,2,1,1,0,50.0
582,5,5,77,2,6,500,10,21,21,78,192,192,1,2,1,1,0,50.0
583,5,5,78,2,6,500,10,21,21,79,195,194,1,2,1,1,0,50.0
584,5,5,79,2,6,500,10,21,21,80,198,196,1,2,1,1,0,50.0
585,5,5,80,2,6,500,10,21,21,81,201,198,1,2,1,1,0,50.0
586,5,5,81,2,6,500,10,21,21,82,204,200,1,2,1,1,0,50.0
587,5,5,82,2,6,500,10,21,21,83,207,202,1,2,1,1,0,50.0
588,5,5,83,2,6,500,10,21,21,84,210,204,1,2,1,1,0,50.0
589,5,5,84,2,6,500,10,21,21,85,213,206,1,2,1,1,0,50.0
590,5,5,85,2,6,500,10,21,21,86,216,208,1,2,1,1,0,50.0
591,5,5,86,2,6,500,10,21,21,87,219,210,1,2,1,1,0,50.0
592,5,5,87,2,6,500,10,21,21,88,222,212,1,2,1,1,0,50.0
593,5,5,88,2,6,500,10,21,21,89,225,214,1,2,1,1,0,50.0
594,5,5,89,2,6,500,10,21,21,90,228,216,1,2,1,1,0,50.0
595,5,5,90,2,6,500,10,21,21,91,231,218,1,2,1,1,0,50.0
596,5,5,91,2,6,500,10,21,21,92,234,220,1,2,1,1,0,50.0
597,5,5,92,2,6,500,10,21,21,93,237,222,1,2,1,1,0,50.0
598,5,5,93,2,6,500,10,21,21,94,240,224,1,2,1,1,0,50.0
599,5,5,94,2,6,500,10,21,21,95,243,226,1,2,1,1,0,50.0
600,5,5,95,2,6,500,10,21,21,96,246,228,1,2,1,1,0,50.0
601,5,5,96,2,6,500,10,21,21,97,249,230,1,2,1,1,0,50.0
602,5,5,97,2,6,500,10,21,21,98,252,232,1,2,1,1,0,50.0
603,5,5,98,2,6,500,10,21,21,99,255,234,1,2,1,1,0,66.66666666666667
604,5,5,99,2,6,500,10,21,21,100,259,235,1,2,1,1,0,66.66666666666667
605,5,5,100,2,6,500,10,21,21,101,263,236,1,2,1,1,0,66.66666666666667
606,6,6,0,2,6,500,10,21,21,1,5,0,0,0,0,0,0,0.0
607,6,6,1,2,6,500,10,21,21,2,10,0,0,0,0,0,0,0.0
608,6,6,2,2,6,500,10,21,21,3,15,0,0,0,0,0,0,0.0
609,6,6,3,2,6,500,10,21,21,4,20,0,0,0,0,0,0,0.0
610,6,6,4,2,6,500,10,21,21,5,24,1,0,0,0,0,0,0.0
611,6,6,5,2,6,500,10,21,21,6,28,2,0,0,0,0,0,0.0
612,6,6,6,2,6,500,10,21,21,7,32,3,0,0,0,0,0,0.0
613,6,6,7,2,6,500,10,21,21,8,36,4,0,0,0,0,0,0.0
614,6,6,8,2,6,500,10,21,21,9,40,5,0,0,0,0,0,0.0
615,6,6,9,2,6,500,10,21,21,10,44,6,0,0,0,0,0,0.0
616,6,6,10,2,6,500,10,21,21,11,48,7,0,0,0,0,0,0.0
617,6,6,11,2,6,500,10,21,21,12,52,8,0,0,0,0,0,0.0
618,6,6,12,2,6,500,10,21,21,13,56,9,0,0,0,0,0,0.0
619,6,6,13,2,6,500,10,21,21,14,60,10,0,0,0,0,0,0.0
620,6,6,14,2,6,500,10,21,21,15,64,11,0,0,0,0,0,0.0
621,6,6,15,2,6,500,10,21,21,16,68,12,0,0,0,0,0,0.0
622,6,6,16,2,6,500,10,21,21,17,72,13,0,0,0,0,0,0.0
623,6,6,17,2,6,500,10,21,21,18,76,14,0,0,0,0,0,0.0
624,6,6,18,2,6,500,10,21,21,19,80,15,0,0,0,0,0,0.0
625,6,6,19,2,6,500,10,21,21,20,84,16,0,0,0,0,0,0.0
626,6,6,20,2,6,500,10,21,21,21,88,17,0,0,0,0,0,0.0
627,6,6,21,2,6,500,10,21,21,22,92,18,0,0,0,0,0,0.0
628,6,6,22,2,6,500,10,21,21,23,96,19,0,0,0,0,0,0.0
629,6,6,23,2,6,500,10,21,21,24,100,20,0,0,0,0,0,0.0
630,6,6,24,2,6,500,10,21,21,25,104,21,0,0,0,0,0,0.0
631,6,6,25,2,6,500,10,21,21,26,108,22,0,0,0,0,0,0.0
632,6,6,26,2,6,500,10,21,21,27,112,22,0,0,0,0,0,0.0
633,6,6,27,2,6,500,10,21,21,28,116,23,0,0,0,0,0,0.0
634,6,6,28,2,6,500,10,21,21,29,120,24,0,0,0,0,0,0.0
635,6,6,29,2,6,500,10,21,21,30,124,24,1,0,0,0,0,0.0
636,6,6,30,2,6,500,10,21,21,31,128,25,1,0,0,0,0,0.0
637,6,6,31,2,6,500,10,21,21,32,132,26,1,0,0,0,0,0.0
638,6,6,32,2,6,500,10,21,21,33,136,27,1,0,0,0,0,0.0
639,6,6,33,2,6,500,10,21,21,34,140,28,1,0,0,0,0,0.0
640,6,6,34,2,6,500,10,21,21,35,144,29,1,0,0,0,0,0.0
641,6,6,35,2,6,500,10,21,21,36,148,30,1,0,0,0,0,0.0
642,6,6,36,2,6,500,10,21,21,37,152,31,1,0,0,0,0,0.0
643,6,6,37,2,6,500,10,21,21,38,156,32,1,0,0,0,0,0.0
644,6,6,38,2,6,500,10,21,21,39,160,33,1,0,0,0,0,0.0
645,6,6,39,2,6,500,10,21,21,40,163,35,1,0,0,0,0,0.0
646,6,6,40,2,6,500,10,21,21,41,166,37,1,0,0,0,0,0.0
647,6,6,41,2,6,500,10,21,21,42,169,39,1,0,0,0,0,0.0
648,6,6,42,2,6,500,10,21,21,43,172,41,1,0,0,0,0,0.0
649,6,6,43,2,6,500,10,21,21,44,175,43,1,0,0,0,0,0.0
